timestamps,open,high,low,close,volume,amount
2024-05-16,68.62735,70.05865,68.10226,69.73355,83060104.0,5741982700.0
2024-05-17,69.4193,71.05227,69.03935,70.07417,76528776.0,5349076000.0
2024-05-20,69.699036,70.80585,68.93349,70.44253,57646308.0,4033525000.0
2024-05-21,69.596596,70.4084,68.698235,69.8603,60668180.0,4224985600.0
2024-05-22,69.766014,70.84559,67.812096,68.73939,71339070.0,4943139300.0
2024-05-23,68.94255,69.859924,68.08657,69.30975,56255148.0,3884401000.0
2024-05-24,68.733734,70.4561,68.36887,69.86822,69803016.0,4841309000.0
2024-05-28,69.11986,70.285194,68.50611,69.67018,79359610.0,5507187000.0
2024-05-29,69.02923,69.64132,67.35728,68.16904,77808300.0,5333698600.0
2024-05-30,67.713264,68.78282,66.43587,68.32351,127711620.0,8660618000.0
2024-05-31,67.981186,69.36708,67.11027,68.58889,93170776.0,6360010000.0
2024-06-03,68.27275,69.09682,67.39649,68.83445,91204500.0,6238399000.0
2024-06-04,69.02923,70.20967,68.19635,69.4761,74880080.0,5183786000.0
2024-06-05,69.30504,70.4084,68.909966,69.998924,78892380.0,5495295500.0
2024-06-06,69.75814,70.694565,68.34143,69.09982,66712610.0,4634757600.0
2024-06-07,69.01773,70.45339,67.815346,69.39722,80414184.0,5562323000.0
2024-06-10,69.5108,70.36586,68.21182,70.035645,73005080.0,5076119000.0
2024-06-11,70.31154,71.78638,69.130356,70.49957,94438640.0,6651498500.0
2024-06-12,69.46741,70.326065,68.64754,69.456696,70879060.0,4924282000.0
2024-06-13,68.72189,70.4534,68.360985,70.10305,61220884.0,4249331500.0
2024-06-14,69.21101,70.970665,68.620056,70.28149,66490736.0,4639112000.0
2024-06-17,69.873695,70.584694,68.341354,69.42894,74121150.0,5155657700.0
2024-06-18,69.175514,70.544914,68.69072,69.90875,68326310.0,4754142700.0
2024-06-20,69.818474,71.961464,69.32663,71.2292,195755970.0,13817227000.0
2024-06-21,71.06495,71.97737,70.13526,71.06662,62015316.0,4406873600.0
2024-06-24,70.851944,73.33026,70.42967,72.973946,78392536.0,5636145000.0
2024-06-25,72.03926,73.4178,71.63085,72.914474,67238040.0,4874798000.0
2024-06-26,72.65066,74.03058,72.23537,73.52117,63882412.0,4670407700.0
2024-06-27,72.70589,73.66451,71.426735,72.22847,98817110.0,7164872000.0
2024-06-28,72.197044,73.16713,71.167656,72.56156,54247636.0,3920658200.0
2024-07-01,71.81047,73.839584,71.26971,73.45375,58878624.0,4274198500.0
2024-07-02,72.91495,74.04649,72.22751,73.68375,34712376.0,2541576700.0
2024-07-03,73.31334,75.94451,72.93408,75.57917,71062744.0,5290107400.0
2024-07-05,74.90694,75.66995,73.71131,74.95661,71294560.0,5333632000.0
2024-07-08,75.068665,76.14346,74.08031,74.93679,51249224.0,3846628600.0
2024-07-09,74.61109,76.298645,74.20199,75.80915,54065980.0,4067395300.0
2024-07-10,74.88722,75.94451,72.65145,73.58461,86850584.0,6450128400.0
2024-07-11,73.00567,74.452354,72.41985,73.386345,77606920.0,5689833500.0
2024-07-12,72.942566,74.902,72.58865,73.96529,55833430.0,4109319700.0
2024-07-15,73.90502,75.077065,71.9802,72.93033,61990576.0,4554643000.0
2024-07-16,72.17337,73.03581,70.618095,71.78039,70271704.0,5052670000.0
2024-07-17,71.763145,72.61802,69.27169,70.45994,85799580.0,6094190000.0
2024-07-18,70.56005,71.73863,69.530754,70.44804,63994256.0,4516034000.0
2024-07-19,71.234566,72.697586,70.74763,72.038124,81680380.0,5854807000.0
2024-07-22,71.81048,73.05969,71.261856,72.08572,123206030.0,8877541000.0
2024-07-23,68.477325,70.10721,67.44636,68.45347,168053460.0,11532010000.0
2024-07-24,68.051315,69.00501,65.6289,66.33202,152011740.0,10223446000.0
2024-07-25,65.93309,66.88416,64.40024,66.220985,140098430.0,9226830000.0
2024-07-26,66.59579,67.81527,65.94293,67.22422,68779450.0,4600971000.0
2024-07-29,67.15196,68.1336,66.119576,67.52559,64257936.0,4320233500.0
2024-07-30,68.33533,69.33527,66.735855,68.02125,87200696.0,5938971000.0
2024-07-31,67.1559,69.25569,66.29229,67.71195,83141464.0,5620692000.0
2024-08-01,65.65304,67.05129,64.639694,66.086174,98727304.0,6501938700.0
2024-08-02,61.337704,65.42783,60.81635,63.14787,181764370.0,11393434000.0
2024-08-05,62.848465,63.89192,61.397312,62.767193,166085660.0,10417926000.0
2024-08-06,63.605816,64.85087,62.205944,63.02494,85199370.0,5403505000.0
2024-08-07,63.31392,65.133385,62.88897,64.25023,86691290.0,5539281000.0
2024-08-08,63.116684,65.173164,62.437534,64.900536,96938504.0,6195047400.0
2024-08-09,64.82863,65.614845,63.5288,64.35332,53872120.0,3479137300.0
2024-08-12,64.45783,65.547195,63.97237,65.09483,62875150.0,4072301600.0
2024-08-13,64.05944,64.946365,61.907616,63.59198,137570750.0,8753125000.0
2024-08-14,63.309975,64.31767,62.65344,63.96076,106841700.0,6790907400.0
2024-08-15,63.692596,65.67851,63.250103,64.619,82047430.0,5276475400.0
2024-08-16,65.195465,66.327095,64.478745,66.09013,75972664.0,4977946000.0
2024-08-19,65.83449,67.10303,65.483665,66.29237,62162736.0,4113830000.0
2024-08-20,65.14418,66.39076,64.639694,65.764984,77619130.0,5082881500.0
2024-08-21,65.97648,66.68521,64.105835,64.95209,76233970.0,4987981000.0
2024-08-22,64.97457,66.12416,64.30996,65.673775,47298456.0,3087199200.0
2024-08-23,65.629364,66.6693,64.55726,65.8879,48093900.0,3159094000.0
2024-08-26,65.41636,66.22762,64.55727,65.30103,40066612.0,2619377700.0
2024-08-27,65.1008,65.89339,63.407116,64.575386,55607720.0,3600275700.0
2024-08-28,64.81284,66.04061,62.904667,64.15109,66766270.0,4304909300.0
2024-08-29,64.146225,65.12145,63.469933,64.78555,74981650.0,4827377700.0
2024-08-30,63.791203,64.40123,61.424778,62.39841,131992856.0,8316065000.0
2024-09-03,61.795273,63.2672,61.220673,62.037575,65593612.0,4072063000.0
2024-09-04,61.653263,63.446255,61.22851,62.350834,63339468.0,3937796600.0
2024-09-05,62.047726,62.80165,59.097023,59.84475,128491120.0,7831250000.0
2024-09-06,60.238102,61.119907,57.86654,59.046654,132884780.0,7915654700.0
2024-09-09,59.42445,60.271248,58.30677,59.026802,105327620.0,6241432000.0
2024-09-10,59.215115,60.36289,57.984463,60.01945,100213010.0,5952199700.0
2024-09-11,60.74763,61.685696,60.000866,61.42107,100259710.0,6112214500.0
2024-09-12,61.391438,63.10412,61.007107,62.52092,100157160.0,6210334700.0
2024-09-13,62.134,63.052322,61.553463,62.759155,62210000.0,3880332300.0
2024-09-16,62.80942,63.96873,62.25312,63.25946,70115960.0,4422402000.0
2024-09-17,63.141197,63.9488,62.33959,63.45401,80140420.0,5066549000.0
2024-09-18,64.66187,65.25965,63.416576,64.379166,89991224.0,5798073300.0
2024-09-19,64.57892,65.23575,63.69958,64.954895,138421800.0,8944440000.0
2024-09-20,64.91466,65.937,63.546288,64.26402,81743400.0,5285977600.0
2024-09-23,64.39328,65.03255,63.161087,64.43871,78972020.0,5074458000.0
2024-09-24,63.77711,64.86919,63.400852,64.12107,63866468.0,4090139600.0
